Author Name,Best Seller Books Amount
Iris Johansen and Roy Johansen,0
Kristan Higgins,0
Diane Mott Davidson,0
Jasinda Wilder,0
Lora Leigh,0
Anne Bishop,0
Skye Eagleday,0
Kay Hooper,0
Victoria Ashley,0
Jaci Burton,0
Zane,0
P D James,0
Jacqueline Winspear,0
Karen Kingsbury,0
Claire Contreras,0
Richard Paul Evans,0
Steve Martini,0
Robert Crais,0
Anita Diamant,0
Ian McEwan,0
Alexander McCall Smith,0
Deborah Harkness,0
Clive Cussler and Justin Scott,0
VC Andrews,0
S J Watson,0
Helen Cooper,0
Haruki Murakami,0
Michael Lister,0
Sandi Lynn,0
Liz Trenow,0
Amy Tan,0
Susan Elizabeth Phillips,0
Joseph Finder,0
Maggie O'Farrell,0
Max Lucado,0
Haleigh Lovell,0
Diane Chamberlain,0
Faith Hunter,0
Shelley Noble,0
Anne Rice,0
Claudia Gray,0
Lori Nelson Spielman,0
Tim Johnston,0
Grace Burrowes,0
Gennita Low,0
Matthew Thomas,0
Claire Ash,0
Jennifer Ryan,0
Helen Simonson,0
Maeve Binchy,0
Lisa Jackson,0
Georgette Heyer,0
Kevin O'Brien,0
Anne McCaffrey,0
James Rollins and Rebecca Cantrell,0
Francine Rivers,0
Alexa Riley,0
Elle James,0
Jillian Hart and Janet Tronstad,0
Barbara Kingsolver,0
Charles Belfoure,0
Lara Adrian,0
KM Scott,0
Aleatha Romig and others,0
Mary Alice Monroe,0
Cherise Sinclair,0
Lauren Groff,0
Paul Beatty,0
Jasmine Walt,0
Tessa Bailey,0
B A Shapiro,0
Deborah Crombie,0
Laura Lippman,0
Donna Leon,0
Lisa O'Donnell,0
Raine Miller,0
Tessa Dare,0
Bryn Greenwood,0
Sara Paretsky,0
Sophie Kinsella,0
"""Eve Langlais",0
Kat Martin,0
Terry Goodkind,0
Rachel Joyce,0
Maria Semple,0
Crista McHugh,0
Stephanie Dray and Laura Kamoie,0
"""Bella Andre",0
Jean Brashear,0
"""JS Scott",0
"""Raine Miller",0
Carl Hiaasen,0
Eva Natiello,0
Violet Duke,0
Anthony Horowitz,0
J Sterling,0
J D Robb and others,0
James Patterson with Michael Ledwidge,0
Claire Cook,0
Sarah Waters,0
Rachel Harris,0
David Mitchell,0
Marisa De Los Santos,0
Chanda Hahn,0
Molly McAdams,0
Brad Meltzer,0
Elizabeth George,0
Karen Marie Moning,0
Emily Colin,0
Michael Ponsor,0
Vivian Arend and others,0
Alice Hoffman,0
James Rollins and Grant Blackwood,0
Emma Chase,0
Helene Wecker,0
Cristin Harber and others,0
J S Scott and others,0
"""Christine Feehan",0
Brent Weeks,0
Julie Garwood,0
Peter V Brett,0
WEB Griffin and William E Butterworth,0
Olivia Noble,0
Mitch Albom,0
Clive Cussler and Dirk Cussler,0
Yaa Gyasi,0
"""Bella Andre",0
Claudia Connor,0
Sheila Connolly,0
Opal Carew and others,0
Julia Kent,0
Elizabeth Cobbs,0
Ruth Cardello,0
Olen Steinhauer,0
Leylah Attar,0
Kate Atkinson,0
SL Jennings,0
PT Michelle,0
Jess Walter,0
"""Mandy M Roth",0
Jo Nesbo,0
Lene Kaaberbol,0
Jenny Colgan,0
James Donovan,0
Jana DeLeon,0
Tina Leonard,0
Lorelei James,0
Ted Bell,0
Geneva Lee,0
Sydney Landon,0
Kristen Callihan,0
"""Diane Capri",0
Jasmine Walt and Rebecca Hamilton,0
Lauren Layne,0
Mark Gimenez,0
Whitney Gracia Williams,0
Sara Gruen,0
Brad Meltzer and Tod Goldberg,0
Kimberly McCreight,0
J A Huss,0
Allison Brennan,0
Mary Ann Shaffer and Annie Barrows,0
B A Paris,0
SL Scott,0
Anna Zaires and Dima Zales,0
Stacy Borel,0
Anne Rivers Siddons,0
James S A Corey,0
Yangsze Choo,0
Tara Conklin,0
Dennis Lehane,0
Jane Smiley,0
Mary Kubica,0
RaeAnne Thayne,0
Chris Cleave,0
Melanie Benjamin,0
Ginny Baird,0
Bryan Reardon,0
C D Reiss,0
Lisa Jewell,0
James Patterson with Max DiLallo,0
Alan Bradley,0
Jessica Wood,0
Stephanie Laurens,0
Melanie Moreland,0
Katy Regnery,0
Stuart Woods and Parnell Hall,0
"""Delilah Devlin",0
James Patterson with Richard DiLallo,0
Cristin Harber,0
Mia Sheridan,0
Dan Brown,0
Elle James and others,0
Jeanne Glidewell,0
Louise Erdrich,0
Jonathan Kellerman and Jesse Kellerman,0
PD James,0
Naomi Wood,0
Ellery Adams,0
Tawny Weber,0
Kate Moretti,0
Kristina McMorris,0
Lisa Van Allen,0
Jean Hanff Korelitz,0
Victoria Hislop,0
Hallie Ephron,0
Jackie Collins,0
Jayne Castle,0
Mina Carter and others,0
Kathryn Shay,0
Emma Jameson,0
J Courtney Sullivan,0
Marc Cameron,0
Raymond Benson,0
JS Cooper,0
Max Monroe,0
Joel C Rosenberg,0
Clive Cussler and Robin Burcell,0
Kate Morton,0
Rachel Van Dyken,0
John Jakes,0
Neal Stephenson,0
Sarah Addison Allen,0
Patrick Rothfuss,0
Chuck Wendig,0
JB Salsbury,0
Neil Gaiman,0
Faye Kellerman,0
Julie Cross and others,0
Michael Crichton and Richard Preston,0
Wendy Lindstrom,0
John Sandford and Ctein,0
Kim van Alkemade,0
Elizabeth Lowell,0
Angela Graham,0
Cora Seton and others,0
Tony Hillerman,0
Wiley Cash,0
James Patterson with Maxine Paetro,0
Darcie Chan,0
Thea Harrison,0
Sarah MacLean,0
Annette Blair and others,0
Cassia Leo,0
Gregg Olsen,0
Jonathan Franzen,0
Lev Grossman,0
Lisa Kleypas,0
Cody McFadyen,0
Shannon Mayer,0
Johanna Lindsey,0
Julie Ann Walker,0
Mark Helprin,0
Barbara Delinsky,0
Emily March,0
Stephen Hunter,0
Author Name,0
Liane Moriarty,0
Paula Hawkins,0
Gillian Flynn,0
Kristin Hannah,0
David Baldacci,0
Nora Roberts,0
John Grisham,0
Anthony Doerr,0
E L James,0
Donna Tartt,0
Jojo Moyes,0
Diana Gabaldon,0
Michael Connelly,0
Nicholas Sparks,0
Lee Child,0
Andy Weir,0
Christina Baker Kline,0
James Patterson and Maxine Paetro,0
John Sandford,0
Sandra Brown,0
Harlan Coben,0
James Patterson,0
Deborah Bladon,0
Janet Evanovich,0
Stephen King,0
Jodi Picoult,0
Marie Force,0
Debbie Macomber,0
Danielle Steel,0
Daniel Silva,0
Stuart Woods,0
J D Robb,0
Audrey Carlan,0
Fern Michaels,0
James Patterson and Marshall Karp,0
Sue Monk Kidd,0
James Patterson and Michael Ledwidge,0
James Patterson and David Ellis,0
Christine Feehan,0
Ron Carr,0
Lisa Gardner,0
Lauren Blakely,0
Elin Hilderbrand,0
Brad Thor,0
J A Jance,0
Dean Koontz,0
Susan Mallery,0
Jill Shalvis,0
Jonathan Kellerman,0
Jessica Knoll,0
Mark Greaney,0
James Patterson and Mark Sullivan,0
Lisa Scottoline,0
Sylvia Day,0
Maya Banks,0
Kristen Ashley,0
Laurelin Paige,0
Fredrik Backman,0
David Lagercrantz,0
Rachel Hauck,0
Robert Galbraith,0
Cynthia D'Aprix Sweeney,0
Lisa Genova,0
Jeffrey Archer,0
Colleen Hoover,0
Patricia Cornwell,0
J R Ward,0
Anne Tyler,0
Greg Iles,0
JS Cooper and Helen Cooper,0
H M Ward,0
Colson Whitehead,0
Noah Hawley,0
Nalini Singh,0
Catherine Coulter,0
Emily Giffin,0
Kristen Pro,0
Penelope Ward,0
Katy Evans,0
Barbara Freethy,0
Graeme Simsion,0
Jennifer Weiner,0
Jim Butcher,0
Christina Lauren,0
Bella Andre,0
J S Cooper and Helen Cooper,0
Brian McGilloway,0
Abbi Glines,0
Kendall Ryan,0
Karin Slaughter,0
Mary Higgins Clark,0
Harper Lee,0
Vi Keeland,0
Jamie McGuire,0
Dorothea Benton Frank,0
Janet Evanovich and Lee Goldberg,0
Tess Gerritsen,0
J Kenner,0
Iris Johansen,0
K Bromberg,0
Mary Balogh,0
Ann Patchett,0
James Patterson and Howard Roughan,0
Mary Kay Andrews,0
Anna Quindlen,0
George R R Martin,0
Douglas Preston and Lincoln Child,0
Joanna Wylde,0
Tijan,0
Ken Follett,0
Emma Cline,0
Meredith Wild,0
Vince Flynn and Kyle Mills,0
Brad Taylor,0
C J Box,0
Alessandra Torre,0
Denise Grover Swank,0
James Patterson and Michael White,0
Jennifer Ashley,0
Kresley Cole,0
Jay Crownover,0
M L Stedman,0
Helen Hardt,0
Louise Penny,0
Ilona Andrews,0
Sherrilyn Kenyon,0
Kylie Scott,0
Philippa Gregory,0
Lisa Renee Jones,0
Melanie Marchande,0
Aurora Rose Reynolds,0
Jana Aston,0
J S Cooper and Helen Cooper,0
Lynsay Sands,0
Karina Halle,0
Jeffery Deaver,0
Corinne Michaels,0
Darynda Jones,0
J Daniels,0
Fiona Barton,0
Sawyer Bennett,0
Lexi Blake,0
Michael Crichton,0
David Weber,0
Sherryl Woods,0
James Rollins,0
James Patterson and Emily Raymond,0
Vi Keeland and Penelope Ward,0
Laurell K Hamilton,0
Craig Johnson,0
Brandon Sanderson,0
Liliana Hart,0
Nelson DeMille,0
Susan Wiggs,0
Tom Clancy with Mark Greaney,0
Kyle Mills,0
Hazel Gaynor,0
Steve Berry,0
Alice Clayton,0
Colleen Hoover and Tarryn Fisher,0
Harper Sloan,0
Pierce Brown,0
James Hayman,0
Linda Lael Miller,0
Heather Graham,0
J Lynn,0
Patricia Briggs,0
Judy Blume,0
Elizabeth Strout,0
