Author Name,Books Amount
Carl Safina,3
Daniel Tammet,3
Sam Kean,3
Nate Silver,3
Walter Mischel,3
Temple Grandin and Richard Panek,3
David B Agus with Kristin Loberg,3
Lisa Randall,3
Jeanne Marie Laskas,3
Theodore Gray Photography  Nick Mann,3
Matt Richtel,3
Michael Lewis,3
Kip Thorne,2
Jeff Passan,2
William Kamkwamba and Bryan Mealer,2
Daniel Lieberman,2
Lewis Dartnell,2
Scott Stossel,2
Tracey Stewart,2
Daniel Goleman,2
Gary Taubes,2
Abigail Tucker,2
Theodore Gray; photography  Nick Mann,2
Adam Rogers,2
Henry Marsh,2
Tristan Gooley,2
Michael Moss,2
"Neil deGrasse Tyson, Michael A Strauss and J Richard Gott",2
Katy Butler,2
Lynn Sherr,2
edited  John Brockman,2
Steven Weinberg,2
David B Agus,2
Vince M Bertram,2
Marc Goodman,2
Bill Gifford,2
Sean Carroll,2
John Hargrove with Howard Chua-Eoan,2
Susan Casey,2
Christian Rudder,2
John Donvan and Caren Zucker,2
Eric Schmidt and Jared Cohen,2
Mitchell Moffit,2
Arianna Huffington,2
Virginia Morell,2
Judy Melinek and T J Mitchell,2
Wallace J Nichols,2
Nathalia Holt,2
Douglas Preston,2
Frans de Waal,2
Ed Yong,2
T Colin Campbell with Howard Jacobson,2
Richard I Horowitz,1
Sandeep Jauhar,1
Barbara Oakley,1
Julie Holland,1
Brian Hare and Vanessa Woods,1
Sam Parnia with Josh Young,1
James Gleick,1
Arthur Allen,1
Jeff Stibel,1
Tony Angell,1
Joshua Horwitz,1
Seth M Siegel,1
Alan B Shepard and Deke Slayton with Jay Barbree,1
Amy E Herman,1
Mario Livio,1
Edward Frenkel,1
Martin Ford,1
Martin Dugard,1
Pauline W Chen,1
Andrew Solomon,1
Wendy Williams,1
Ruth Kassinger,1
Laurel Braitman,1
Scott McGaugh,1
Marya Hornbacher,1
edited  Deborah Blum and Tim Folger,1
Dan Fagin,1
Luke Dittrich,1
"Jenny Volvovski, Julia Rothman and Matt Lamothe",1
Ben Mezrich,1
Andie Mitchell,1
Jared Diamond,1
Maia Szalavitz,1
Leslie D Michelson,1
David Adam,1
Matt Ridley,1
Daniel Bergner,1
Robert Whitaker,1
Terrence Holt,1
Nick Bostrom,1
Jennifer Arnold,1
Kunal K Das,1
Gavin De Becker,1
Jay Barbree,1
Jane Goodall with Gail Hudson,1
danah boyd,1
Gregory Berns,1
Vikram Chandra,1
Susannah Cahalan,1
James A Connor,1
James R Hansen,1
Johnjoe McFadden and Jim Al-Khalili,1
Robert Wachter,1
Jerry A Coyne,1
Elizabeth Blackburn and Elissa Epel,1
Viktor Mayer-Schonberger and Kenneth Cukier,1
Tom D Crouch,1
Jane McGonigal,1
"edited  Neil deGrasse Tyson, Jeffrey Simons and Charles Liu",1
Deepak Chopra and Menas Kafatos,1
Jane Hawking,1
James R Doty,1
Steven Kotler,1
Alexandra Robbins,1
Gregory Zuckerman,1
Diane Ackerman,1
Nicholas Wade,1
Rachel Sussman,1
David A Kessler,1
Steven Dayan,1
Chris Enss,1
Steve Parker,1
Julian Guthrie,1
Giulia Enders Illustrations  Jill Enders,1
Mike Massimino,1
Annie Jacobsen,1
Jonathan Bush with Stephen Baker,1
Alex Epstein,1
Meryl Comer,1
Howard Dully and Charles Fleming,1
Jennifer Ackerman,1
Buzz Aldrin with Ken Abraham,1
Stephen Grosz,1
Erik Larson,1
Jennifer Esposito,1
Jo Marchant,1
Mahzarin R Banaji and Anthony G Greenwald,1
Adam Cohen,1
